Losowe
Wartosc kroku,Czas wykonywania algorytmu
44000,0.5555064678192139
48000,0.6195638179779053
52000,0.6708047389984131
56000,0.7303087711334229
60000,0.7827122211456299
0,0.0
4000,0.04203915596008301
8000,0.0890810489654541
12000,0.1411283016204834
16000,0.18917274475097656
20000,0.2402184009552002
24000,0.29026317596435547
28000,0.3423118591308594
32000,0.4103736877441406
36000,0.4579308032989502
40000,0.5075433254241943
44000,0.5605099201202393
48000,0.6275701522827148
52000,0.6666064262390137
56000,0.7246592044830322
60000,0.7917919158935547
0,0.0
4000,0.04303908348083496
8000,0.09308552742004395
12000,0.13912653923034668
16000,0.19017243385314941
20000,0.2400360107421875
24000,0.2949056625366211
28000,0.3507695198059082
32000,0.40209150314331055
36000,0.46396708488464355
40000,0.5040028095245361
44000,0.5609655380249023
48000,0.6235675811767578
52000,0.6716110706329346
56000,0.7346687316894531
60000,0.7897181510925293
Malejace
Wartosc kroku,Czas wykonywania algorytmu
0,0.0
4000,0.04203939437866211
8000,0.09058856964111328
12000,0.13813161849975586
16000,0.18717098236083984
20000,0.24122190475463867
24000,0.293903112411499
28000,0.3431360721588135
32000,0.3990967273712158
36000,0.45141053199768066
40000,0.5094635486602783
44000,0.5585079193115234
48000,0.6181023120880127
52000,0.6691277027130127
56000,0.7231729030609131
60000,0.7787089347839355
0,0.0
4000,0.04304051399230957
8000,0.09008145332336426
12000,0.14513278007507324
16000,0.18817138671875
20000,0.24322175979614258
24000,0.2902638912200928
28000,0.3423116207122803
32000,0.3983621597290039
36000,0.4635741710662842
40000,0.5074625015258789
44000,0.5623376369476318
48000,0.616560697555542
52000,0.6836230754852295
56000,0.7236576080322266
60000,0.776707649230957
0,0.0
4000,0.04304242134094238
8000,0.09008598327636719
12000,0.1421341896057129
16000,0.18917059898376465
20000,0.240217924118042
24000,0.29167842864990234
28000,0.35382986068725586
32000,0.3933579921722412
36000,0.4574165344238281
40000,0.5054595470428467
44000,0.5565063953399658
48000,0.6094987392425537
52000,0.6751699447631836
56000,0.722130537033081
60000,0.7777070999145508
0,0.0
4000,0.043039798736572266
8000,0.0890815258026123
12000,0.14012765884399414
16000,0.19017291069030762
20000,0.2472248077392578
24000,0.290264368057251
28000,0.3413102626800537
32000,0.3983616828918457
36000,0.44892001152038574
40000,0.5054595470428467
44000,0.5601508617401123
48000,0.6205642223358154
52000,0.678617000579834
56000,0.7256615161895752
60000,0.7727029323577881
0,0.0
4000,0.043039560317993164
8000,0.08909726142883301
12000,0.13965868949890137
16000,0.19718027114868164
20000,0.24058246612548828
24000,0.2940981388092041
28000,0.34503936767578125
32000,0.3983628749847412
36000,0.4504094123840332
