Poczatek
Losowe
Wartosc kroku,Czas wykonywania algorytmu
12000,0.04704403877258301
16000,0.05705142021179199
20000,0.07106375694274902
24000,0.09008169174194336
28000,0.10009098052978516
32000,0.11410379409790039
36000,0.12811684608459473
40000,0.14312982559204102
44000,0.15413999557495117
48000,0.16915369033813477
52000,0.18917250633239746
56000,0.19918084144592285
60000,0.21219253540039062
0,0.0
4000,0.014012575149536133
8000,0.029026508331298828
12000,0.0420382022857666
16000,0.056051015853881836
20000,0.07106590270996094
24000,0.08507585525512695
28000,0.10009098052978516
32000,0.11410307884216309
36000,0.1276247501373291
40000,0.14113163948059082
44000,0.15614771842956543
